,species,authors,citation,year_of_publication,year_of_data_collection,month,state,location,gps_coordinates,lat,lon,scale,urban,habitat,density_per_km2,highest_density_multiple_records,range_av_per_km2,av_rainfall,annual_rain_at_time_of_study,baited,dingoes_present,method,confidence_in_density_estimate,notes,notes2,time,years,ninoa,month_int,r_index,worldclim
359,fox,Burrows,"Burrows, N. D., Algar, D., Robinson, A. D., Sinagra, J., Ward, B. & Liddelow, G. (2003). Controlling introduced predators in the Gibson Desert of Western Australia. Journal of Arid Environments, 55, 691-713.",2003,2000,Sep,WA,Gibson Desert Nature Reserve,"24.5S, 124.7E",-24.5,124.7,3200km2,No,Arid,0.14,14,0.14,220,,no,,Track indices only (number of tracks per 100km),Low,Unbaited site,,2000,2000,nina,9,2000-09,160.297729492188
360,fox,Burrows,"Burrows, N. D., Algar, D., Robinson, A. D., Sinagra, J., Ward, B. & Liddelow, G. (2003). Controlling introduced predators in the Gibson Desert of Western Australia. Journal of Arid Environments, 55, 691-713.",2003,2000,Dec,WA,Gibson Desert Nature Reserve,"24.5S, 124.7E",-24.5,124.7,3200km2,No,Arid,0.13,13,0.13,220,,no,,Track indices only (number of tracks per 100km),Low,Unbaited site,,2000,2000,nina,12,2000-12,71.8542633056641
361,fox,Burrows,"Burrows, N. D., Algar, D., Robinson, A. D., Sinagra, J., Ward, B. & Liddelow, G. (2003). Controlling introduced predators in the Gibson Desert of Western Australia. Journal of Arid Environments, 55, 691-713.",2003,2000,Apr,WA,Gibson Desert Nature Reserve,"24.5S, 124.7E",-24.5,124.7,3200km2,No,Arid,0,0,0,220,,no,,Track indices only (number of tracks per 100km),Low,Baited site,,2000,2000,nina,4,2000-04,362.343322753906
362,fox,Burrows,"Burrows, N. D., Algar, D., Robinson, A. D., Sinagra, J., Ward, B. & Liddelow, G. (2003). Controlling introduced predators in the Gibson Desert of Western Australia. Journal of Arid Environments, 55, 691-713.",2003,2000,May,WA,Gibson Desert Nature Reserve,"24.5S, 124.7E",-24.5,124.7,3200km2,No,Arid,0,0,0,220,,yes,,Track indices only (number of tracks per 100km),Low,Baited site,,2000,2000,nina,5,2000-05,349.673431396484
363,fox,Burrows,"Burrows, N. D., Algar, D., Robinson, A. D., Sinagra, J., Ward, B. & Liddelow, G. (2003). Controlling introduced predators in the Gibson Desert of Western Australia. Journal of Arid Environments, 55, 691-713.",2003,2000,Jul,WA,Gibson Desert Nature Reserve,"24.5S, 124.7E",-24.5,124.7,3200km2,No,Arid,0.15,15,0.15,220,,yes,,Track indices only (number of tracks per 100km),Low,Baited site,,2000,2000,nina,7,2000-07,285.709899902344
364,fox,Burrows,"Burrows, N. D., Algar, D., Robinson, A. D., Sinagra, J., Ward, B. & Liddelow, G. (2003). Controlling introduced predators in the Gibson Desert of Western Australia. Journal of Arid Environments, 55, 691-713.",2003,2000,Sep,WA,Gibson Desert Nature Reserve,"24.5S, 124.7E",-24.5,124.7,3200km2,No,Arid,0,0,0,220,,yes,,Track indices only (number of tracks per 100km),Low,Baited site,,2000,2000,nina,9,2000-09,160.297729492188
365,fox,Pavey,"Pavey, C. R., Eldridge, S. R. & Heywood, M. (2008). Population dynamics and prey selection of native and introduced predators during a rodent outbreak in arid Australia. Journal of Mammalogy, 89, 674-683.",2008,2000,Jun,NT,western Simpson Desert,provided,-25.1272,135.3962,300km2,No,Arid grazing,0.05,,0.05,150,118,no,yes,"Index (maximum number obtained
by either track counts or spotlight counts): number predators/area of survey (10*10km2)",High,,,2000,2000,nina,6,2000-06,173.106689453125
366,fox,Pavey,"Pavey, C. R., Eldridge, S. R. & Heywood, M. (2008). Population dynamics and prey selection of native and introduced predators during a rodent outbreak in arid Australia. Journal of Mammalogy, 89, 674-683.",2008,2000,Oct,NT,western Simpson Desert,provided,-25.1272,135.3962,300km2,No,Arid grazing,0.03,,0.03,150,372,no,yes,"Index (maximum number obtained
by either track counts or spotlight counts): number predators/area of survey (10*10km2)",High,,,2000,2000,nina,10,2000-10,57.5059280395508
367,fox,Gentle,PhD,2005,2000,Nov,NSW,Larras Lake North property,"32"" 55' 0"" S, 148"" 46' 0"" E",-32.916667,148.766667,9.6km2,No,Temperate agricultural (central tablelands New South Wales),1.9,,1.9,,,no,,Active den counts,High,,,2000,2000,nina,11,2000-11,536.946594238281
368,fox,Gentle,PhD,2005,2000,Nov,NSW,Larras Lake North property,"32"" 55' 0"" S, 148"" 46' 0"" E",-32.916667,148.766667,9.6km2,No,Temperate agricultural (central tablelands New South Wales),5.6,,5.6,,,no,,Active den counts,High,,,2000,2000,nina,11,2000-11,536.946594238281
369,fox,"Dickman, unpub data",unpub data,,2000,Apr,QLD,Simpson Desert,average of several sites,-23.756,138.474,,No,Arid grazing,0.071428571,,,,,no,yes,spotlighting,High,,63,2000,2000,nina,4,2000-04,208.920684814453
370,fox,"Dickman, unpub data",unpub data,,2000,Apr,QLD,Simpson Desert,average of several sites,-23.756,138.474,,No,Arid grazing,0.1,,,,,no,yes,spotlighting,High,,63,2000,2000,nina,4,2000-04,208.920684814453
371,fox,"Dickman, unpub data",unpub data,,2000,Apr,QLD,Simpson Desert,average of several sites,-23.756,138.474,,No,Arid grazing,0.071428571,,,,,no,yes,spotlighting,High,,63,2000,2000,nina,4,2000-04,208.920684814453
372,fox,Pavey,"Pavey, C. R., Eldridge, S. R. & Heywood, M. (2008). Population dynamics and prey selection of native and introduced predators during a rodent outbreak in arid Australia. Journal of Mammalogy, 89, 674-683.",2008,2001,Apr,NT,western Simpson Desert,provided,-25.1272,135.3962,300km2,No,Arid grazing,0.04,,0.04,150,372,no,yes,"Index (maximum number obtained
by either track counts or spotlight counts): number predators/area of survey (10*10km2)",High,,,2001,,,4,2001-04,155.633483886719
373,fox,Pavey,"Pavey, C. R., Eldridge, S. R. & Heywood, M. (2008). Population dynamics and prey selection of native and introduced predators during a rodent outbreak in arid Australia. Journal of Mammalogy, 89, 674-683.",2008,2001,Aug,NT,western Simpson Desert,provided,-25.1272,135.3962,300km2,No,Arid grazing,0.05,,0.05,150,372,no,yes,"Index (maximum number obtained
by either track counts or spotlight counts): number predators/area of survey (10*10km2)",High,,,2001,,,8,2001-08,115.091812133789
374,fox,Gentle,PhD,2005,2001,Nov,NSW,Larras Lake North property,"32"" 55' 0"" S, 148"" 46' 0"" E",-32.916667,148.766667,9.6km2,No,Temperate agricultural (central tablelands New South Wales),1.9,,1.9,,,no,,Active den counts,High,,,2001,,,11,2001-11,388.704345703125
375,fox,Gentle,PhD,2005,2001,Nov,NSW,Larras Lake North property,"32"" 55' 0"" S, 148"" 46' 0"" E",-32.916667,148.766667,9.6km2,No,Temperate agricultural (central tablelands New South Wales),5.6,,5.6,,,no,,Active den counts,High,,,2001,,,11,2001-11,388.704345703125
376,fox,"Dickman, unpub data",unpub data,,2001,Sep,QLD,Simpson Desert,average of several sites,-23.756,138.474,,No,Arid grazing,0.1,,,,,no,yes,spotlighting,High,,71,2001,,,9,2001-09,43.9324417114258
377,fox,"Dickman, unpub data",unpub data,,2001,Dec,QLD,Simpson Desert,average of several sites,-23.756,138.474,,No,Arid grazing,0.2,,,,,no,yes,spotlighting,High,,72,2001,,,12,2001-12,60.5448379516602
378,fox,Pavey,"Pavey, C. R., Eldridge, S. R. & Heywood, M. (2008). Population dynamics and prey selection of native and introduced predators during a rodent outbreak in arid Australia. Journal of Mammalogy, 89, 674-683.",2008,2002,Apr,NT,western Simpson Desert,provided,-25.1272,135.3962,300km2,No,Arid grazing,0.1,,0.1,150,372,no,yes,"Index (maximum number obtained
by either track counts or spotlight counts): number predators/area of survey (10*10km2)",High,,,2002,2002,nino,4,2002-04,116.880653381348
379,fox,Pavey,"Pavey, C. R., Eldridge, S. R. & Heywood, M. (2008). Population dynamics and prey selection of native and introduced predators during a rodent outbreak in arid Australia. Journal of Mammalogy, 89, 674-683.",2008,2002,Jun,NT,western Simpson Desert,provided,-25.1272,135.3962,300km2,No,Arid grazing,0.08,,0.08,150,103,no,yes,"Index (maximum number obtained
by either track counts or spotlight counts): number predators/area of survey (10*10km2)",High,,,2002,2002,nino,6,2002-06,100.785026550293
380,fox,Gentle,PhD,2005,2002,Nov,NSW,Larras Lake North property,"32"" 55' 0"" S, 148"" 46' 0"" E",-32.916667,148.766667,9.6km2,No,Temperate agricultural (central tablelands New South Wales),1.25,,1.25,,,no,,Active den counts,High,,,2002,2002,nino,11,2002-11,168.240905761719
381,fox,Gentle,PhD,2005,2002,Nov,NSW,Larras Lake North property,"32"" 55' 0"" S, 148"" 46' 0"" E",-32.916667,148.766667,9.6km2,No,Temperate agricultural (central tablelands New South Wales),3.75,,3.75,,,no,,Active den counts,High,,,2002,2002,nino,11,2002-11,168.240905761719
382,fox,"Dickman, unpub data",unpub data,,2003,Jun,QLD,Simpson Desert,average of several sites,-23.756,138.474,,No,Arid grazing,0.071428571,,,,,no,yes,spotlighting,High,,84,2003,,,6,2003-06,135.735717773438
383,fox,Norton,"McLeod, L. J., Saunders, G. R. & Miners, A. (2011). Can shooting be an effective management tool for foxes? Preliminary insights from a management programme. Ecological Management & Restoration, 12, 224-226.",2011,2004,Sep,NSW,"Lake Conjola ? Croogyar Creek, north of Milton",not provided- ayesha sourced,-35.249825,150.415192,2500ha,No,Temperate agricultural,0.4,,0.4,,,no,,spotlight/cull (MNKA),High,,,2004,,,9,2004-09,341.053192138672
384,fox,Norton,"McLeod, L. J., Saunders, G. R. & Miners, A. (2011). Can shooting be an effective management tool for foxes? Preliminary insights from a management programme. Ecological Management & Restoration, 12, 224-226.",2011,2005,Mar,NSW,north of Burrill Lake (just south of Ulladulla),not provided- ayesha sourced,-35.342505,150.437336,6000ha,No,Temperate agricultural,0.166666667,,0.166666667,,,no,,spotlight/cull (MNKA),High,,,2005,,,3,2005-03,756.693481445313
385,fox,Norton,"McLeod, L. J., Saunders, G. R. & Miners, A. (2011). Can shooting be an effective management tool for foxes? Preliminary insights from a management programme. Ecological Management & Restoration, 12, 224-226.",2011,2005,Sep,NSW,"Lake Conjola ? Croogyar Creek, north of Milton",not provided- ayesha sourced,-35.249825,150.415192,2500ha,No,Temperate agricultural,0.18,,0.18,,,no,,spotlight/cull (MNKA),High,,,2005,,,9,2005-09,525.643310546875
386,fox,"Newsome, T","Newsome, T. (2006). Home range shifts and density estimates of the red fox (Vulpes vulpes) in relation to a control exercise. M.Sc. Thesis, University of Sydney.",2006,2005,Sep,NSW,Southern tablelands: Arthursleigh Farm,"34""37S, 150""01E",-34.616667,150.016667,5000ha,No,Temperate agricultural,4.18,,4.18,,,no,,spotlighting,High,Before Shooting control Oct-Nov 2005,,2005,,,9,2005-09,322.269653320313
387,fox,"Newsome, T","Newsome, T. (2006). Home range shifts and density estimates of the red fox (Vulpes vulpes) in relation to a control exercise. M.Sc. Thesis, University of Sydney.",2006,2005,Nov,NSW,Southern tablelands: Arthursleigh Farm,"34""37S, 150""01E",-34.616667,150.016667,5000ha,No,Temperate agricultural,3.25,,3.25,,,no- but culling,,spotlighting,High,After Shooting control Oct-Nov 2005,,2005,,,11,2005-11,426.998748779297
388,fox,Norton,"McLeod, L. J., Saunders, G. R. & Miners, A. (2011). Can shooting be an effective management tool for foxes? Preliminary insights from a management programme. Ecological Management & Restoration, 12, 224-226.",2011,2006,Mar,NSW,north of Burrill Lake (just south of Ulladulla),not provided- ayesha sourced,-35.342505,150.437336,6000ha,No,Temperate agricultural,0.15,,0.15,,,no,,spotlight/cull (MNKA),High,,,2006,2006,nino,3,2006-03,549.56103515625
389,fox,Norton,"McLeod, L. J., Saunders, G. R. & Miners, A. (2011). Can shooting be an effective management tool for foxes? Preliminary insights from a management programme. Ecological Management & Restoration, 12, 224-226.",2011,2006,Sep,NSW,"Lake Conjola ? Croogyar Creek, north of Milton",not provided- ayesha sourced,-35.249825,150.415192,2500ha,No,Temperate agricultural,0.12,,0.12,,,no,,spotlight/cull (MNKA),High,,,2006,2006,nino,9,2006-09,466.144622802734
390,fox,Letnic,Does a top predator reduce the predatory impact of an invasive mesopredator on an endangered rodent?,2011,2007,Sep,NSW,Winnathee,"29""48'17""S, 141""04'02""E",-29.804722,141.067222,,No,Arid grazing,0.06,,0.06,215,,yes,no,spotlighting,High,,,2007,2007,nina,9,2007-09,74.7815551757813
391,fox,Norton,"McLeod, L. J., Saunders, G. R. & Miners, A. (2011). Can shooting be an effective management tool for foxes? Preliminary insights from a management programme. Ecological Management & Restoration, 12, 224-226.",2011,2007,Mar,NSW,north of Burrill Lake (just south of Ulladulla),not provided- ayesha sourced,-35.342505,150.437336,6000ha,No,Temperate agricultural,0.1,,0.1,,,no,,spotlight/cull (MNKA),High,,,2007,2007,nina,3,2007-03,566.525634765625
392,fox,Norton,"McLeod, L. J., Saunders, G. R. & Miners, A. (2011). Can shooting be an effective management tool for foxes? Preliminary insights from a management programme. Ecological Management & Restoration, 12, 224-226.",2011,2007,Sep,NSW,"Lake Conjola ? Croogyar Creek, north of Milton",not provided- ayesha sourced,-35.249825,150.415192,2500ha,No,Temperate agricultural,0.14,,0.14,,,no,,spotlight/cull (MNKA),High,,,2007,2007,nina,9,2007-09,630.20556640625
393,fox,"Diment, Alex",PhD,2010,2007,Jun,VIC,Bemm PMA/Tamboon UMA,not provided- ayesha sourced,-37.6577,149.068,400km2,No,Temperate forest,0.23,,0.23,,,,,spotlighting,High,Prepoisoned,,2007,2007,nina,6,2007-06,583.149291992187
394,fox,"Diment, Alex",PhD,2010,2007,Jun,VIC,Drummer PMA/ West Cam UMA,not provided- ayesha sourced,-37.52715,149.356,400km2,No,Temperate forest,0.38,,0.38,,,,,spotlighting,High,Prepoisoned,,2007,2007,nina,6,2007-06,566.66650390625
395,fox,"Dickman, unpub data",unpub data,,2007,Jun,QLD,Simpson Desert,average of several sites,-23.756,138.474,,No,Arid grazing,0.1,,,,,no,yes,spotlighting,High,,106,2007,2007,nina,6,2007-06,122.055389404297
396,fox,"Dickman, unpub data",unpub data,,2007,Sep,QLD,Simpson Desert,average of several sites,-23.756,138.474,,No,Arid grazing,0.15,,,,,no,yes,spotlighting,High,,108,2007,2007,nina,9,2007-09,42.2770652770996
397,fox,Berry et al,Genetic tagging reveals a significant impact of poison baiting on an invasive species,2012,2008,Feb,WA,Karara-Lochada Station,"28""58'05""S, 116""40'51""E",-28.834722,116.680833,1500km2,No,Semi-arid grazing ,0.76,,0.73,320,,no,,Genetics,High,,,2008,,,2,2008-02,152.391311645508
398,fox,Berry et al,Genetic tagging reveals a significant impact of poison baiting on an invasive species,2012,2008,Apr,WA,Karara-Lochada Station,"28""58'05""S, 116""40'51""E",-28.834722,116.680833,1500km2,No,Semi-arid grazing ,0.8,,0.73,320,,no,,Genetics,High,,,2008,,,4,2008-04,204.161758422852
399,fox,Berry et al,Genetic tagging reveals a significant impact of poison baiting on an invasive species,2012,2008,Jun,WA,Karara-Lochada Station,"28""58'05""S, 116""40'51""E",-28.834722,116.680833,1500km2,No,Semi-arid grazing ,0.64,,0.73,320,,no,,Genetics,High,,,2008,,,6,2008-06,240.499099731445
400,fox,Berry et al,Genetic tagging reveals a significant impact of poison baiting on an invasive species,2012,2008,Aug,WA,Karara-Lochada Station,"28""58'05""S, 116""40'51""E",-28.834722,116.680833,1500km2,No,Semi-arid grazing ,0.004,,0.004,320,,yes,,Genetics,High,22 days after aerial baiting,,2008,,,8,2008-08,287.882659912109
401,fox,Norton,"McLeod, L. J., Saunders, G. R. & Miners, A. (2011). Can shooting be an effective management tool for foxes? Preliminary insights from a management programme. Ecological Management & Restoration, 12, 224-226.",2011,2008,Mar,NSW,north of Burrill Lake (just south of Ulladulla),not provided- ayesha sourced,-35.342505,150.437336,6000ha,No,Temperate agricultural,0.058333333,,0.058333333,,,no,,spotlight/cull (MNKA),High,,,2008,,,3,2008-03,653.271850585938
402,fox,Norton,"McLeod, L. J., Saunders, G. R. & Miners, A. (2011). Can shooting be an effective management tool for foxes? Preliminary insights from a management programme. Ecological Management & Restoration, 12, 224-226.",2011,2008,Sep,NSW,"Lake Conjola ? Croogyar Creek, north of Milton",not provided- ayesha sourced,-35.249825,150.415192,2500ha,No,Temperate agricultural,0.04,,0.04,,,no,,spotlight/cull (MNKA),High,,,2008,,,9,2008-09,419.878692626953
403,fox,"Dickman, unpub data",unpub data,,2008,Feb,QLD,Simpson Desert,average of several sites,-23.756,138.474,,No,Arid grazing,0.1,,,,,no,yes,spotlighting,High,,110,2008,,,2,2008-02,66.3517379760742
404,fox,"Dickman, unpub data",unpub data,,2008,Apr,QLD,Simpson Desert,average of several sites,-23.756,138.474,,No,Arid grazing,0.2,,,,,no,yes,spotlighting,High,,112,2008,,,4,2008-04,73.2879104614258
405,fox,"Dickman, unpub data",unpub data,,2008,Jun,QLD,Simpson Desert,average of several sites,-23.756,138.474,,No,Arid grazing,0.15,,,,,no,yes,spotlighting,High,,113,2008,,,6,2008-06,67.8170318603516
406,fox,"Dickman, unpub data",unpub data,,2008,Sep,QLD,Simpson Desert,average of several sites,-23.756,138.474,,No,Arid grazing,0.2,,,,,no,yes,spotlighting,High,,115,2008,,,9,2008-09,28.7883262634277
407,fox,"Dickman, unpub data",unpub data,,2008,Jun,QLD,Simpson Desert,average of several sites,-23.756,138.474,,No,Arid grazing,0.071428571,,,,,no,yes,spotlighting,High,,113,2008,,,6,2008-06,67.8170318603516
408,fox,Letnic,Does a top predator reduce the predatory impact of an invasive mesopredator on an endangered rodent?,2011,2009,Mar,NSW,Winnathee,"29""48'17""S, 141""04'02""E",-29.804722,141.067222,,No,Arid grazing,0.09,,0.09,215,,yes,no,spotlighting,High,,,2009,2009,nino,3,2009-03,79.4153900146484
409,fox,Norton,"McLeod, L. J., Saunders, G. R. & Miners, A. (2011). Can shooting be an effective management tool for foxes? Preliminary insights from a management programme. Ecological Management & Restoration, 12, 224-226.",2011,2009,Mar,NSW,north of Burrill Lake (just south of Ulladulla),not provided- ayesha sourced,-35.342505,150.437336,6000ha,No,Temperate agricultural,0.066666667,,0.066666667,,,no,,spotlight/cull (MNKA),High,,,2009,2009,nino,3,2009-03,474.200561523438
410,fox,"Diment, Alex",PhD,2010,2009,Jun,VIC,Drummer PMA/ West Cam UMA,not provided- ayesha sourced,-37.52715,149.356,400km2,No,Temperate forest,0.23,,0.23,,,,,spotlighting,High,Unpoisoned,,2009,2009,nino,6,2009-06,378.978698730469
411,fox,"Diment, Alex",PhD,2010,2009,Jun,VIC,Drummer PMA/ West Cam UMA,not provided- ayesha sourced,-37.52715,149.356,400km2,No,Temperate forest,0.3,,0.3,,,,,spotlighting,High,Poisoned,,2009,2009,nino,6,2009-06,378.978698730469
412,fox,"Diment, Alex",PhD,2010,2009,Jun,VIC,Bemm PMA/Tamboon UMA,not provided- ayesha sourced,-37.39895,149.01364,400km2,No,Temperate forest,0.16,,0.16,,,,,spotlighting,High,Unpoisoned,,2009,2009,nino,6,2009-06,370.090270996094
413,fox,"Diment, Alex",PhD,2010,2009,Jun,VIC,Bemm PMA/Tamboon UMA,not provided- ayesha sourced,-37.39895,149.01364,400km2,No,Temperate forest,0.02,,0.02,,,,,spotlighting,High,Poisoned,,2009,2009,nino,6,2009-06,370.090270996094
414,fox,"Dickman, unpub data",unpub data,,2009,Sep,QLD,Simpson Desert,average of several sites,-23.756,138.474,,No,Arid grazing,0.071428571,,,,,no,yes,spotlighting,High,,119,2009,2009,nino,9,2009-09,28.5204048156738
415,fox,"Dickman, unpub data",unpub data,,2010,Nov,QLD,Simpson Desert,average of several sites,-23.756,138.474,,No,Arid grazing,0.1,,,,,no,yes,spotlighting,High,,123,2010,2010,nina,11,2010-11,96.857421875
416,fox,"Lu, Amanda",Effect of presence of the dingo (Canis lupus dingo) on risk-sensitive foraging of small mammals in forest ecosystems (http://thurj.org/research/2012/05/3387/),2013,2011,Nov,NSW,Hat Head National Park,"31""2""27""""S, 153""1""35""""E",-31.040833,153.026389,,No,Forest,0.2,,0.2,1484,,yes,,Track indices only,Low,,,2011,2011,nina,11,2011-11,974.260681152344
417,fox,"Dickman, unpub data",unpub data,,2011,Jun,QLD,Simpson Desert,average of several sites,-23.756,138.474,,No,Arid grazing,0.055555556,,,,,no,yes,spotlighting,High,,124,2011,2011,nina,6,2011-06,169.602752685547
418,fox,"Dickman, unpub data",unpub data,,2011,Jun,QLD,Simpson Desert,average of several sites,-23.756,138.474,,No,Arid grazing,0.038461538,,,,,no,yes,spotlighting,High,,124,2011,2011,nina,6,2011-06,169.602752685547
419,fox,"Dickman, unpub data",unpub data,,2011,Sep,QLD,Simpson Desert,average of several sites,-23.756,138.474,,No,Arid grazing,0.1,,,,,no,yes,spotlighting,High,,126,2011,2011,nina,9,2011-09,77.8729629516602
420,fox,"Dickman, unpub data",unpub data,,2011,Jun,QLD,Simpson Desert,average of several sites,-23.756,138.474,,No,Arid grazing,0.15,,,,,no,yes,spotlighting,High,,124,2011,2011,nina,6,2011-06,169.602752685547
421,fox,"Dickman, unpub data",unpub data,,2011,Sep,QLD,Simpson Desert,average of several sites,-23.756,138.474,,No,Arid grazing,0.1,,,,,no,yes,spotlighting,High,,126,2011,2011,nina,9,2011-09,77.8729629516602
422,fox,"Dickman, unpub data",unpub data,,2011,Nov,QLD,Simpson Desert,average of several sites,-23.756,138.474,,No,Arid grazing,0.033333333,,,,,no,yes,spotlighting,High,,127,2011,2011,nina,11,2011-11,55.7469482421875
423,fox,"Dickman, unpub data",unpub data,,2011,Jun,QLD,Simpson Desert,average of several sites,-23.756,138.474,,No,Arid grazing,0.1,,,,,no,yes,spotlighting,High,,124,2011,2011,nina,6,2011-06,169.602752685547
424,fox,"Dickman, unpub data",unpub data,,2011,Nov,QLD,Simpson Desert,average of several sites,-23.756,138.474,,No,Arid grazing,0.1,,,,,no,yes,spotlighting,High,,127,2011,2011,nina,11,2011-11,55.7469482421875
425,fox,"Dickman, unpub data",unpub data,,2011,Jun,QLD,Simpson Desert,average of several sites,-23.756,138.474,,No,Arid grazing,0.1,,,,,no,yes,spotlighting,High,,124,2011,2011,nina,6,2011-06,169.602752685547
426,fox,"Dickman, unpub data",unpub data,,2011,Jun,QLD,Simpson Desert,average of several sites,-23.756,138.474,,No,Arid grazing,0.111111111,,,,,no,yes,spotlighting,High,,124,2011,2011,nina,6,2011-06,169.602752685547
427,fox,"Dickman, unpub data",unpub data,,2011,Sep,QLD,Simpson Desert,average of several sites,-23.756,138.474,,No,Arid grazing,0.1,,,,,no,yes,spotlighting,High,,126,2011,2011,nina,9,2011-09,77.8729629516602
428,fox,"Dickman, unpub data",unpub data,,2011,Sep,QLD,Simpson Desert,average of several sites,-23.756,138.474,,No,Arid grazing,0.1,,,,,no,yes,spotlighting,High,,126,2011,2011,nina,9,2011-09,77.8729629516602
429,fox,"Dickman, unpub data",unpub data,,2011,Sep,QLD,Simpson Desert,average of several sites,-23.756,138.474,,No,Arid grazing,0.1,,,,,no,yes,spotlighting,High,,126,2011,2011,nina,9,2011-09,77.8729629516602
430,fox,"Dickman, unpub data",unpub data,,2012,Sep,QLD,Simpson Desert,average of several sites,-23.756,138.474,,No,Arid grazing,0.1,,,,,no,yes,spotlighting,High,,129,2012,,,9,2012-09,72.4523086547852
431,fox,"Dickman, unpub data",unpub data,,2012,Apr,QLD,Simpson Desert,average of several sites,-23.756,138.474,,No,Arid grazing,0.1,,,,,no,yes,spotlighting,High,,128,2012,,,4,2012-04,133.041564941406
